Ziagenavir ; Abacavir ; 
Sulfato de Terbutalina ; Sulfato De Terbutalina ; 
Sulfato de Terbutalina ; Sulfato De Terbutalina ; 
Sulfato de Terbutalina ; Sulfato De Terbutalina ; 
Sulfato de Terbutalina ; Sulfato De Terbutalina ; 
Sulfato de Terbutalina ; Sulfato De Terbutalina ; 
Terbutil ; Sulfato De Terbutalina ; 
Sulfato de Terbutalina + Guaifenesina ; Sulfato De Terbutalina + Guaifenesina ; 
Bronquitos ; Sulfato De Terbutalina + Guaifenesina ; 
Sulfato de Terbutalina + Guaifenesina ; Sulfato De Terbutalina + Guaifenesina ; 
Sulfato de Terbutalina + Guaifenesina ; Sulfato De Terbutalina + Guaifenesina ; 
Faulblastina ; Sulfato De Vimblastina ; 
Vinatin ; Sulfato De Vimblastina ; 
Rabinefil ; Sulfato De Vimblastina ; 
Velban ; Sulfato De Vimblastina ; 
Vimblastina ; Sulfato De Vimblastina ; 
Fauldvincri ; Sulfato De Vincristina ; 
Tecnocris ; Sulfato De Vincristina ; 
Vincizina CS ; Sulfato De Vincristina ; 
Dabaz ; Sulfato De Vincristina ; 
Oncovin ; Sulfato De Vincristina ; 
Sulfato de Vincristina ; Sulfato De Vincristina ; 
Vincristina ; Sulfato De Vincristina ; 
Caspacil ; Sulfeto De Selênio ; 
Nativit Minerais ; Sulfeto De Selênio ; 
Selen Hair Ouro ; Sulfeto De Selênio ; 
Sulfiram ; Sulfiram ; 
Tetmosol ; Sulfiram ; 
Dogmatil ; Sulpirida ; 
Bromopirin ; Sulpirida ; 
Equilid ; Sulpirida ; 
Cativa ; Suplemento Vitamínico ; 
Centrum Vitamints Citrus ; Suplemento Vitamínico ; 
Centrum Vitamints Menta ; Suplemento Vitamínico ; 
Doiska ; Suplemento Vitamínico ; 
Extima ; Suplemento Vitamínico ; 
Exímia Fortalize ; Suplemento Vitamínico ; 
Glucerna ; Suplemento Vitamínico ; 
Glucerna SR Tetrapack ; Suplemento Vitamínico ; 
Grow Cálcio ; Suplemento Vitamínico ; 
Grow Vit ; Suplemento Vitamínico ; 
Grow Vit BB ; Suplemento Vitamínico ; 
Haar Intern ; Suplemento Vitamínico ; 
Imecap Hair ; Suplemento Vitamínico ; 
Imecap Rejuvenescedor ; Suplemento Vitamínico ; 
Isomil Advanced ; Suplemento Vitamínico ; 
Lavitan Kids  ; Suplemento Vitamínico ; 
Lavitan Memória ; Suplemento Vitamínico ; 
Lavitan Mulher ; Suplemento Vitamínico ; 
Neovite Lutein ; Suplemento Vitamínico ; 
Nesh Vit ; Suplemento Vitamínico ; 
Baristar ; Suplemento Vitamínico + Mineral ; 
Barovitall ; Suplemento Vitamínico + Mineral ; 
Centrum Select Homem ; Suplemento Vitamínico + Mineral ; 
Centrum Select Mulher ; Suplemento Vitamínico + Mineral ; 
Centrum Ômega 3 ; Suplemento Vitamínico + Mineral ; 
Cogmax ; Suplemento Vitamínico + Mineral ; 
Gravipur ; Suplemento Vitamínico + Mineral ; 
Imedeen Radiant Complexion ; Suplemento Vitamínico + Mineral ; 
Lavitan Mais Beauty  ; Suplemento Vitamínico + Mineral ; 
Lavitan Mais Hair ; Suplemento Vitamínico + Mineral ; 
Longivit ; Suplemento Vitamínico + Mineral ; 
MagStress ; Suplemento Vitamínico + Mineral ; 
Maq Derma ; Suplemento Vitamínico + Mineral ; 
Myrafort F ; Suplemento Vitamínico + Mineral ; 
Novamil Rice ; Suplemento Vitamínico + Mineral ; 
Nutrinfan ; Suplemento Vitamínico + Mineral ; 
Nutrinfan D ; Suplemento Vitamínico + Mineral ; 
Ossodrin Kids ; Suplemento Vitamínico + Mineral ; 
Pidomag B3 ; Suplemento Vitamínico + Mineral ; 
Plenit ; Suplemento Vitamínico + Mineral ; 
Calcitran D3 ; Suplemento De Cálcio ; 
Cálcio 500 D ; Suplemento De Cálcio ; 
Osteofix ; Suplemento De Cálcio ; 
Calciferrin ; Suplemento De Cálcio ; 
Gliconato de Cálcio 10% ; Suplemento De Cálcio ; 
Hipercal D3 ; Suplemento De Cálcio ; 
Solução de Gliconato de Cálcio 10% ; Suplemento De Cálcio ; 
Amplofib ; Suplementos Alimentares ; 
Artrotabs ; Suplementos Alimentares ; 
Cafeína - Lab. Catarinense ; Suplementos Alimentares ; 
Enfamil Gentlease Premium ; Suplementos Alimentares ; 
Enfamil Premium 1 ; Suplementos Alimentares ; 
Enfamil Premium 2 ; Suplementos Alimentares ; 
Ensure ; Suplementos Alimentares ; 
Ensure NG ; Suplementos Alimentares ; 
Ensure Plus ; Suplementos Alimentares ; 
Ensure Plus HN ; Suplementos Alimentares ; 
Ensure Protein ; Suplementos Alimentares ; 
Ensure Pó NG ; Suplementos Alimentares ; 
Jevity Hical RTH ; Suplementos Alimentares ; 
Lipomax Plus ; Suplementos Alimentares ; 
Lipomax Shake Diet ; Suplementos Alimentares ; 
Movidil ; Suplementos Alimentares ; 
Natibem ; Suplementos Alimentares ; 
Nutrilipo ; Suplementos Alimentares ; 
Pediasure ; Suplementos Alimentares ; 
Pediasure Pronto ; Suplementos Alimentares ; 
Flexive CDM ; Symphytum Officinale L ; 
Dermovance ; Saccharide Isomerate ; 
Dermovance S ; Saccharide Isomerate + Hidroxietil Uréia ; 
Broncocilin ; Salbutamol + Guaifenesina + Citrato De Sódio ; 
Klimakt-Heel T ; Sanguinaria Canadensis D6 + Associação ; 
Kios ; Schinus Terebinthifolius ; 
Kronel ; Schinus Terebinthifolius ; 
Fontolax ; Sene + Associações ; 
Tamarine ; Senna Alexandrina Miller + Associações ; 
Lasene ; Senne Alexandria ; 
Skimatix Ultra ; Silicone + Éster Vitamina C ; 
Renu Fresh ; Soluções Antisépticas Para Lente ; 
Biotrue ; Soluções Antisépticas Para Lente ; 
Biotrue Kit ; Soluções Antisépticas Para Lente ; 
Boston Simplus ; Soluções Antisépticas Para Lente ; 
Clear Care Plus ; Soluções Antisépticas Para Lente ; 
Opti Free ; Soluções Antisépticas Para Lente ; 
Opti Free Express ; Soluções Antisépticas Para Lente ; 
Opti Free Puremoist ; Soluções Antisépticas Para Lente ; 
Opti Free Replenish ; Soluções Antisépticas Para Lente ; 
Opti Free Supraclens ; Soluções Antisépticas Para Lente ; 
Renu 1 Step ; Soluções Antisépticas Para Lente ; 
Renu Sensitive ; Soluções Antisépticas Para Lente ; 
Bio Soak ; Soluções Antisépticas Para Lente ; 
Opti Free GP Pak ; Soluções Antisépticas Para Lente ; 
Opti Free Pure Moist ; Soluções Antisépticas Para Lente ; 
Frex Clean ; Soluções De Limpeza Para As Pálpebras ; 
Frex Clean T ; Soluções De Limpeza Para As Pálpebras ; 
Luvis ; Soluções De Limpeza Para As Pálpebras ; 
Bridion ; Sugamadex Sódico ; 
Paraqueimol ; Sulfacetamida + Trietanolamina ; 
Lucretin ; Sulfato De Alumínio + Sulfato De Amônio + Ácido Acetilsalicílico + Ácido Bórico ; 
Sulfato de Gentamicina + Fosfato Dissódico de Betametasona ; Sulfato De Gentamicina + Fosfato Dissódico De Betametasona ; 
Sulfato de Gentamicina + Fosfato Dissódico de Betametasona ; Sulfato De Gentamicina + Fosfato Dissódico De Betametasona ; 
Aeroflux ; Sulfato De Salbutamol + Guaifenesina + Edulito ; 
Unizinco ; Sulfato De Zinco + Associação ; 
Sulfato de Zinco ; Sulfato De Zinco + Associação ; 
Vital Colirio ; Sulfato De Zinco + Associação ; 
Mirabel ; Sulfato De Zinco + Cloridrato De Tetrizolina ; 
Biofortônico ; Sulfato Ferroso + Associações ; 
Combiron ; Sulfato Ferroso + Associações ; 
Fortonico ; Sulfato Ferroso + Ácido Fosfórico ; 
Fortificante ; Sulfato Ferroso + Ácido Fosfórico ; 
Tonico Vital ; Sulfato Ferroso + Ácido Fosfórico ; 
Trioforma ; Sulfato Ferroso + Ácido Fosfórico ; 
Vitônico ; Sulfato Ferroso + Ácido Fosfórico ; 
Minilax ; Sódio + Sorbitol ; 
Sorbitol - Baxter ; Sódio + Sorbitol ; 
Prograf XL ; Tacrolimo ; 
Protopic ; Tacrolimo ; 
Lifaltacrolimus ; Tacrolimo ; 
Tacrofort ; Tacrolimo ; 
Tacrolil ; Tacrolimo ; 
Tacrolimo ; Tacrolimo ; 
Tacrolimo ; Tacrolimo ; 
Tacrolimo ; Tacrolimo ; 
Tacrolimo ; Tacrolimo ; 
Prograf ; Tacrolimo Monoidratado ; 
Tarfic ; Tacrolimo Monoidratado ; 
Tacrolimo ; Tacrolimo Monoidratado ; 
Tadalafila ; Tadalafila ; 
Tadalafila ; Tadalafila ; 
Cialis ; Tadalafila ; 
Dali ; Tadalafila ; 
Tada ; Tadalafila ; 
Tadalafila ; Tadalafila ; 
Tadalafila ; Tadalafila ; 
Tadalafila ; Tadalafila ; 
Tadalafila ; Tadalafila ; 
Tadalafila ; Tadalafila ; 
Tadalafila ; Tadalafila ; 
Tadalafila ; Tadalafila ; 
Zyad ; Tadalafila ; 
Adcirca ; Tadalafila ; 
Cialis Diário ; Tadalafila ; 
Cianeo ; Tadalafila ; 
Ciavor ; Tadalafila ; 
H For ; Tadalafila ; 
Tadalafila ; Tadalafila ; 
Tadalafila ; Tadalafila ; 
Vyndagel ; Tafamidis Meglumina ; 
Talidomida ; Talidomida ; 
Tenliv ; Tanacetum Parthenium ; 
Alphabrin ; Tartarato De Brimonidina ; 
Alphagan ; Tartarato De Brimonidina ; 
Alphagan P ; Tartarato De Brimonidina ; 
Alphagan Z ; Tartarato De Brimonidina ; 
Glaub ; Tartarato De Brimonidina ; 
Glaub MD ; Tartarato De Brimonidina ; 
Mirvaso ; Tartarato De Brimonidina ; 
Tartarato de Brimonidina ; Tartarato De Brimonidina ; 
Tartarato de Brimonidina ; Tartarato De Brimonidina ; 
Tartarato de Brimonidina ; Tartarato De Brimonidina ; 
Tartarato de Brimonidina ; Tartarato De Brimonidina ; 
Tartarato de Brimonidina ; Tartarato De Brimonidina ; 
Accera ; Tartarato De Brimonidina ; 
Alphabrin P ; Tartarato De Brimonidina ; 
Mirvaso - Gel ; Tartarato De Brimonidina ; 
Ormigrein ; Tartarato De Ergotamina + Cafeína + Paracetamol + Sulfato De Hiosciamina + Sulfato De Atropina ; 
Lopressor ; Tartarato De Metoprolol ; 
Seloken ; Tartarato De Metoprolol ; 
Tartarato de Metoprolol ; Tartarato De Metoprolol ; 
Miclox ; Tartarato De Metoprolol ; 
Miclox ; Tartarato De Metoprolol ; 
Tartarato de Metoprolol ; Tartarato De Metoprolol ; 
Tartarato de Metoprolol ; Tartarato De Metoprolol ; 
Tartarato de Metoprolol ; Tartarato De Metoprolol ; 
Tartarato de Metoprolol ; Tartarato De Metoprolol ; 
Champix ; Tartarato De Vareniclina ; 
Navelbine ; Tartarato De Vinorelbina ; 
Navelbine Oral ; Tartarato De Vinorelbina ; 
Evotabina ; Tartarato De Vinorelbina ; 
Norelbin ; Tartarato De Vinorelbina ; 
Oncobine ; Tartarato De Vinorelbina ; 
Tevavinor ; Tartarato De Vinorelbina ; 
Vilne ; Tartarato De Vinorelbina ; 
Zelmac ; Tegaserode ; 
Bactomax ; Teicoplanina ; 
Koplan ; Teicoplanina ; 
Targocid ; Teicoplanina ; 
Teiconin ; Teicoplanina ; 
Teicoplanina ; Teicoplanina ; 
Teicoplanina ; Teicoplanina ; 
Teicoplanina ; Teicoplanina ; 
Teicoston ; Teicoplanina ; 
Teiplan ; Teicoplanina ; 
Tevamicina ; Teicoplanina ; 
Toplanina ; Teicoplanina ; 
Incivo ; Telaprevir ; 
Matertabs ; Telaprevir ; 
Sebivo ; Telbivudina ; 
Micardis ; Telmisartana ; 
Telmisartana ; Telmisartana ; 
Telmisartana ; Telmisartana ; 
Telmisartana ; Telmisartana ; 
Misacardio ; Telmisartana ; 
Misacor ; Telmisartana ; 
Telbax ; Telmisartana ; 
Telmisartana ; Telmisartana ; 
Telmisartana ; Telmisartana ; 
Micardis HCT ; Telmisartana + Hidroclorotiazida ; 
Tersocor Hct ; Telmisartana + Hidroclorotiazida ; 
Temodal ; Temozolomida ; 
Temozolomida ; Temozolomida ; 
Zabrux ; Temozolomida ; 
Temolida ; Temozolomida ; 
Temozod ; Temozolomida ; 
Temozolomida ; Temozolomida ; 
Temozolomida ; Temozolomida ; 
Metalyse ; Tenecteplase ; 
Vumon ; Teniposídeo ; 
Reumotec ; Tenoxicam ; 
Teflan ; Tenoxicam ; 
Tenoxicam ; Tenoxicam ; 
Tenoxicam ; Tenoxicam ; 
Tenoxicam ; Tenoxicam ; 
Tenoxicam ; Tenoxicam ; 
Tenoxicam ; Tenoxicam ; 
Tenoxil ; Tenoxicam ; 
Tilatil ; Tenoxicam ; 
Tilonax ; Tenoxicam ; 
Tiloxican ; Tenoxicam ; 
Tiloxineo ; Tenoxicam ; 
Tenotec ; Tenoxicam ; 
Tenoxicam ; Tenoxicam ; 
Tenoxicam ; Tenoxicam ; 
Titenil ; Tenoxicam ; 
Torisel ; Tensirolimo ; 
Teolong ; Teofilina ; 
Franol ; Teofilina + Sulfato De Efedrina ; 
Ginconazol ; Terconazol ; 
Gyno Fungix ; Terconazol ; 
Terconazol ; Terconazol ; 
Terconazol ; Terconazol ; 
Tecomax ; Terconazol ; 
Terconan ; Terconazol ; 
Aubagio ; Teriflunomida ; 
Forteo ; Teriparatida ; 
Androgel ; Testosterona ; 
Axeron ; Testosterona ; 
Deposteron ; Testosterona ; 
Durateston ; Testosterona ; 
Eporatio ; Tetaepoetina ; 
Foldan  ; Tiabendazol ; 
Thiaben ; Tiabendazol ; 
Thiabena ; Tiabendazol ; 
Tiadol ; Tiabendazol ; 
Dazotil ; Tiabendazol ; 
Micosbel ; Tiabendazol ; 
Thianax ; Tiabendazol ; 
Tiabendazol ; Tiabendazol ; 
Tiabendazol ; Tiabendazol ; 
Tiaplex ; Tiabendazol ; 
Tapazol ; Tiamazol ; 
Stablon ; Tianeptina ; 
Glitisol ; Tianfenicol ; 
Glitisol G ; Tianfenicol ; 
Libiam ; Tibolona ; 
Livial ; Tibolona ; 
Livial 3 ; Tibolona ; 
Livolon ; Tibolona ; 
Reduclim ; Tibolona ; 
Tibial ; Tibolona ; 
Tiboclin ; Tibolona ; 
Tibolona ; Tibolona ; 
Tibolona ; Tibolona ; 
Tibolona ; Tibolona ; 
Tibolona ; Tibolona ; 
Tibolona ; Tibolona ; 
Tiloger ; Tibolona ; 
Tilogran ; Tibolona ; 
Clindella ; Tibolona ; 
Klimater ; Tibolona ; 
Brilinta ; Ticagrelor ; 
Timentim ; Ticarcilina Dissódica + Clavulanato De Potássio ; 
Tioxin ; Ticarcilina Dissódica + Clavulanato De Potássio ; 
Tygacil ; Tigeciclina ; 
Tyzel ; Tigeciclina ; 
Leucogen ; Timomodulina ; 
Amplium ; Tinidazol ; 
Pletil ; Tinidazol ; 
Tinidazol ; Tinidazol ; 
Tinidazol ; Tinidazol ; 
Facyl 500 ; Tinidazol ; 
Tinidazol ; Tinidazol ; 
Tinidazol ; Tinidazol ; 
Tinoral ; Tinidazol ; 
Crevagin ; Tinidazol + Nitrato De Miconazol ; 
Gino Colon ; Tinidazol + Nitrato De Miconazol ; 
Gino Pletil ; Tinidazol + Nitrato De Miconazol ; 
Tinidazol + Nitrato de Miconazol ; Tinidazol + Nitrato De Miconazol ; 
Tinidazol + Nitrato de Miconazol ; Tinidazol + Nitrato De Miconazol ; 
Tinidazol + Nitrato de Miconazol ; Tinidazol + Nitrato De Miconazol ; 
Tinidazol + Nitrato de Miconazol ; Tinidazol + Nitrato De Miconazol ; 
Tinidazol + Nitrato de Miconazol ; Tinidazol + Nitrato De Miconazol ; 
Trinizol M ; Tinidazol + Nitrato De Miconazol ; 
Anfugine ; Tinidazol + Nitrato De Miconazol ; 
Facyl M ; Tinidazol + Nitrato De Miconazol ; 
Tinidazol + Nitrato de Miconazol ; Tinidazol + Nitrato De Miconazol ; 
Tinidazol + Nitrato de Miconazol ; Tinidazol + Nitrato De Miconazol ; 
Tinidazol + Nitrato de Miconazol ; Tinidazol + Nitrato De Miconazol ; 
Tinidazol + Nitrato de Miconazol ; Tinidazol + Nitrato De Miconazol ; 
Coltrax ; Tiocolchicosídeo ; 
Tiocolchicosídeo ; Tiocolchicosídeo ; 
Tioconazol ; Tioconazol ; 
Tralen ; Tioconazol ; 
Coselen ; Tioconazol ; 
Neo Tionazol ; Tioconazol ; 
Seczol ; Tioconazol ; 
Tioconax ; Tioconazol ; 
Tioconazol ; Tioconazol ; 
Tioconazol ; Tioconazol ; 
Tioconazol ; Tioconazol ; 
Tionazen ; Tioconazol ; 
Amplogin ; Tioconazol + Tinidazol ; 
Cartrax ; Tioconazol + Tinidazol ; 
Gynben ; Tioconazol + Tinidazol ; 
Gynomax ; Tioconazol + Tinidazol ; 
Takil ; Tioconazol + Tinidazol ; 
Tinin ; Tioconazol + Tinidazol ; 
Tioconazol + Tinidazol ; Tioconazol + Tinidazol ; 
Tioconazol + Tinidazol ; Tioconazol + Tinidazol ; 
Tioconazol + Tinidazol ; Tioconazol + Tinidazol ; 
Tioconazol + Tinidazol ; Tioconazol + Tinidazol ; 
Tioconazol + Tinidazol ; Tioconazol + Tinidazol ; 
Tioconazol + Tinidazol ; Tioconazol + Tinidazol ; 
Tioconazol + Tinidazol ; Tioconazol + Tinidazol ; 
Tioconazol + Tinidazol ; Tioconazol + Tinidazol ; 
Tiotrax ; Tioconazol + Tinidazol ; 
Vulnagen ; Tioconazol + Tinidazol ; 
Tioconazol + Tinidazol ; Tioconazol + Tinidazol ; 
Travogyn ; Tioconazol + Tinidazol ; 
Gynopac ; Tioconazol + Tinidazol + Secnidazol ; 
Gynopac Plus ; Tioconazol + Tinidazol + Secnidazol ; 
Lanvis ; Tioguanina ; 
Anental ; Tiopental Sódico ; 
Thiopentax ; Tiopental Sódico ; 
Melleril ; Tioridazina ; 
Unitidazin ; Tioridazina ; 
Elodius ; Tipranavir ; 
Lacto Vagin ; Tirotricina ; 
Tobracin ; Tobramicina ; 
Tobracular ; Tobramicina ; 
Tobramicina ; Tobramicina ; 
Tobramicina ; Tobramicina ; 
Tobranom ; Tobramicina ; 
Tobrex ; Tobramicina ; 
Bramitob ; Tobramicina ; 
Tobi ; Tobramicina ; 
Tobragan ; Tobramicina ; 
Tobralox ; Tobramicina ; 
Tobramicina ; Tobramicina ; 
Tobramicina ; Tobramicina ; 
Tobramicina ; Tobramicina ; 
Tobramicina ; Tobramicina ; 
Tobramicina ; Tobramicina ; 
Tobramicina ; Tobramicina ; 
Tobramina ; Tobramicina ; 
Tobrazol ; Tobramicina ; 
Zoteon Pó ; Tobramicina ; 
Tobracin D ; Tobramicina + Dexametasona ; 
Tobracort ; Tobramicina + Dexametasona ; 
Tobradex ; Tobramicina + Dexametasona ; 
Tobramicina + Dexametasona ; Tobramicina + Dexametasona ; 
Tobramicina + Dexametasona ; Tobramicina + Dexametasona ; 
Tobramicina + Dexametasona ; Tobramicina + Dexametasona ; 
Actemra ; Tocilizumabe ; 
Actemra SC ; Tocilizumabe ; 
Tasmar ; Tolcapona ; 
Detrusitol ; Tolterodina ; 
Detrusitol LA ; Tolterodina ; 
Tempora ; Topiramato ; 
Topiramato ; Topiramato ; 
Topit ; Topiramato ; 
Vidmax ; Topiramato ; 
Égide ; Topiramato ; 
Amato ; Topiramato ; 
Arasid ; Topiramato ; 
Sigmax ; Topiramato ; 
Temax ; Topiramato ; 
Topamax ; Topiramato ; 
Topamax Sprinkle ; Topiramato ; 
Topiramato ; Topiramato ; 
Topiramato ; Topiramato ; 
Topiramato ; Topiramato ; 
Topiramato ; Topiramato ; 
Topiramato ; Topiramato ; 
Topiramato ; Topiramato ; 
Topiramato ; Topiramato ; 
Topiramato ; Topiramato ; 
Topiramato ; Topiramato ; 
Nexavar ; Tosilato De Sorafenibe ; 
Dysport ; Toxina Botulínica A ; 
Prosigne ; Toxina Botulínica A ; 
Botox ; Toxina Botulínica A ; 
Botulift ; Toxina Botulínica A ; 
Xeomin ; Toxina Botulínica A ; 
Yondelis ; Trabectedina ; 
Parnate ; Tranilcipromina ; 
Travisco ; Trapidil ; 
Herceptin ; Trastuzumabe ; 
Herceptin Sc ; Trastuzumabe ; 
Kadcyla ; Trastuzumabe Entansina ; 
Travamed ; Travoprosta ; 
Travatan ; Travoprosta ; 
Travoprosta ; Travoprosta ; 
Travoprosta ; Travoprosta ; 
Travoprosta ; Travoprosta ; 
Travoprosta ; Travoprosta ; 
Antiglau ; Travoprosta ; 
Tegaser ; Travoprosta ; 
Travapress ; Travoprosta ; 
Travop ; Travoprosta ; 
Travoprosta ; Travoprosta ; 
Travoprosta ; Travoprosta ; 
Travoprosta ; Travoprosta ; 
Travoptic ; Travoprosta ; 
Duo-Travatan ; Travoprosta + Maleato De Timolol ; 
Vesanoid ; Tretinoína ; 
Vitacid ; Tretinoína ; 
Vitacid XT ; Tretinoína ; 
Vitanol-A ; Tretinoína ; 
Retin A Micro ; Tretinoína ; 
Colujet ; Triancinolona Acetonida ; 
Mud Oral ; Triancinolona Acetonida ; 
Omcilon-A Orabase ; Triancinolona Acetonida ; 
Oncicrem A ; Triancinolona Acetonida ; 
Oncileg A ; Triancinolona Acetonida ; 
Triancinolona Acetonida ; Triancinolona Acetonida ; 
Triancinolona Acetonida ; Triancinolona Acetonida ; 
Triancinolona Acetonida ; Triancinolona Acetonida ; 
Triancinolona Acetonida ; Triancinolona Acetonida ; 
Triancinolona Acetonida ; Triancinolona Acetonida ; 
Triancinolona Acetonida ; Triancinolona Acetonida ; 
Airclin ; Triancinolona Acetonida ; 
Nasacort ; Triancinolona Acetonida ; 
Oncibel ; Triancinolona Acetonida ; 
Opthaac 40 ; Triancinolona Acetonida ; 
Oralsept ; Triancinolona Acetonida ; 
 Acetonido de Triancinolona + Sulfato de Neomicina + Gramicidina + Nistatina  ; Triancinolona De Acetonida + Sulfato De Neomicina + Gramicidina + Nistatina ; 
Mud ; Triancinolona De Acetonida + Sulfato De Neomicina + Gramicidina + Nistatina ; 
Oncileg ; Triancinolona De Acetonida + Sulfato De Neomicina + Gramicidina + Nistatina ; 
Triancinolona de Acetonida + Sulfato de Neomicina + Gramicidina + Nistatina ; Triancinolona De Acetonida + Sulfato De Neomicina + Gramicidina + Nistatina ; 
Triancinolona de Acetonida + Sulfato de Neomicina + Gramicidina + Nistatina ; Triancinolona De Acetonida + Sulfato De Neomicina + Gramicidina + Nistatina ; 
Acetonida de Triancinolona + Sulfato de Neomicina + Gramicidina + Nistatina ; Triancinolona De Acetonida + Sulfato De Neomicina + Gramicidina + Nistatina ; 
Acetonida de Triancinolona + Sulfato de Neomicina + Gramicidina + Nistatina ; Triancinolona De Acetonida + Sulfato De Neomicina + Gramicidina + Nistatina ; 
Neolon D ; Triancinolona De Acetonida + Sulfato De Neomicina + Gramicidina + Nistatina ; 
Omcilon A M ; Triancinolona De Acetonida + Sulfato De Neomicina + Gramicidina + Nistatina ; 
Triancinolona de Acetonida + Sulfato de Neomicina + Gramicidina + Nistatina ; Triancinolona De Acetonida + Sulfato De Neomicina + Gramicidina + Nistatina ; 
Triancinolona de Acetonida + Sulfato de Neomicina + Gramicidina + Nistatina ; Triancinolona De Acetonida + Sulfato De Neomicina + Gramicidina + Nistatina ; 
Glyvenol ; Tribenosídeo ; 
Androsten ; Tribulus Terrestris ; 
Androsten Uno ; Tribulus Terrestris ; 
Artane ; Triexifenidil ; 
Stelazine ; Trifluoperazina ; 
Disgren ; Triflusal ; 
Climatrix ; Trifolium Pratense L. ; 
Promensil ; Trifolium Pratense L. ; 
Trisenox ; Trióxido De Arsênio ; 
Acular ; Trometamol Cetorolaco ; 
Acular CMC ; Trometamol Cetorolaco ; 
Acular LS ; Trometamol Cetorolaco ; 
Cetorolaco Trometamol ; Trometamol Cetorolaco ; 
Cetrolac ; Trometamol Cetorolaco ; 
Cetrolac MD ; Trometamol Cetorolaco ; 
Deocil SL ; Trometamol Cetorolaco ; 
Legrace ; Trometamol Cetorolaco ; 
Softalm ; Trometamol Cetorolaco ; 
Terolac ; Trometamol Cetorolaco ; 
Toragesic ; Trometamol Cetorolaco ; 
Trometamol Cetorolaco ; Trometamol Cetorolaco ; 
Trometamol Cetorolaco ; Trometamol Cetorolaco ; 
Cetorolaco Trometamol ; Trometamol Cetorolaco ; 
Neocular ; Trometamol Cetorolaco ; 
Optilar ; Trometamol Cetorolaco ; 
Toradol ; Trometamol Cetorolaco ; 
Trometamol Cetorolaco ; Trometamol Cetorolaco ; 
Trometamol Cetorolaco ; Trometamol Cetorolaco ; 
Trometamol Cetorolaco ; Trometamol Cetorolaco ; 
Mydriacyl ; Tropicamida ; 
Tropinom ; Tropicamida ; 
Ciclomidrin ; Tropicamida ; 
Saflutan ; Tafluprosta ; 
Falmonox ; Teclozana ; 
Micardis Anlo ; Telmisartana + Besilato De Anlodipino ; 
Bálsamo Alemão ; Terebintina + Enxofre ; 
Micoplex ; Tiabendazol + Neomicina ; 
Beneroc Complex ; Tiamina + Riboflavina + Piridoxina + Pantenato De Cálcio ; 
Beneroc Júnior ; Tiamina + Riboflavina + Piridoxina + Pantenato De Cálcio ; 
Timulina ; Timostimulina ; 
Ginec ; Tinidazol + Neomicina + Nistatina + Polimixina ; 
Elixir Paregórico ; Tintura De Ópio ; 
Malvatricin Pronta para Uso (PPU) ; Tirotricina + Quinisol + Malva ; 
Malvatricin ; Tirotricina + Quinisol + Malva ; 
Maltens ; Tocoferol + Fosfato De Cálcio Tribásico + Associacões ; 
Excivit ; Tocoferol + Fosfato De Cálcio Tribásico + Associacões ; 
Catuama ; Trichilia Catigua + Associações ; 
Soapelle Sabonete ; Triclosano ; 
Vinocard Q10 ; Ubiquinona ; 
Zydena ; Udenafila ; 
Imunomax ; Uncaria Tomentosa ; 
Unha de Gato - Herbarium ; Uncaria Tomentosa ; 
Nebido ; Undecilato De Testosterona ; 
Androxon Testocaps ; Undecilato De Testosterona ; 
Nutraplus ; Ureia ; 
Ureadin ; Ureia ; 
Ureadin Facial ; Ureia ; 
Ureativ ; Ureia ; 
Urepel Creme ; Ureia ; 
Emoderm Loção Hidratante ; Ureia ; 
Hidrapel Plus ; Ureia ; 
Nutraplus 20 ; Ureia ; 
Urehidra ; Ureia ; 
Bravelle ; Urofolitropina ; 
Fostimon M ; Urofolitropina ; 
Diurenil ; Urtiga Dioica ; 
Stelara ; Ustequinumabe ; 
Bloq Mousse ; Uvinul ; 
Cran-B CR ; Vaccinium Macrocarpon ; 
Cranberry - Herbarium ; Vaccinium Macrocarpon ; 
